9,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,200,0,9,2,16,1,408,660,53.309,51.351,SUCCESS,-1
88,240,7,200,0,9,2,32,1,408,660,41.39,38.845,SUCCESS,-1
88,240,7,200,0,9,2,64,1,408,660,41.291,39.858,SUCCESS,-1
88,240,7,200,0,9,2,128,1,408,660,37.323,35.871,SUCCESS,-1
88,240,7,200,0,9,2,256,1,408,660,40.248,38.951,SUCCESS,-1
88,240,7,200,0,9,2,512,1,408,660,35.896,34.42,SUCCESS,-1
88,240,7,200,0,9,4,4,1,408,660,35.607,34.353,SUCCESS,-1
88,240,7,200,0,9,4,8,1,408,660,49.875,48.646,SUCCESS,-1
88,240,7,200,0,9,4,16,1,408,660,45.079,43.549,SUCCESS,-1
88,240,7,200,0,9,4,32,1,408,660,40.754,39.372,SUCCESS,-1
88,240,7,200,0,9,4,64,1,408,660,36.008,34.622,SUCCESS,-1
88,240,7,200,0,9,4,128,1,408,660,36.711,35.337,SUCCESS,-1
88,240,7,200,0,9,4,256,1,408,660,36.716,35.391,SUCCESS,-1
88,240,7,200,0,9,8,2,1,408,660,47.564,44.1,SUCCESS,-1
88,240,7,200,0,9,8,4,1,408,660,48.724,46.28,SUCCESS,-1
88,240,7,200,0,9,8,8,1,408,660,40.128,38.822,SUCCESS,-1
88,240,7,200,0,9,8,16,1,408,660,44.945,43.507,SUCCESS,-1
88,240,7,200,0,9,8,32,1,408,660,41.536,40.087,SUCCESS,-1
88,240,7,200,0,9,8,64,1,408,660,42.928,41.174,SUCCESS,-1
88,240,7,200,0,9,8,128,1,408,660,43.311,41.912,SUCCESS,-1
88,240,7,200,0,9,16,1,1,408,660,43.895,42.27,SUCCESS,-1
88,240,7,200,0,9,16,2,1,408,660,39.81,38.479,SUCCESS,-1
88,240,7,200,0,9,16,4,1,408,660,38.913,37.707,SUCCESS,-1
88,240,7,200,0,9,16,8,1,408,660,46.911,45.716,SUCCESS,-1
88,240,7,200,0,9,16,16,1,408,660,46.503,44.869,SUCCESS,-1
88,240,7,200,0,9,16,32,1,408,660,44.275,42.771,SUCCESS,-1
88,240,7,200,0,9,16,64,1,408,660,39.895,38.604,SUCCESS,-1
88,240,7,200,0,9,32,1,1,408,660,44.067,42.305,SUCCESS,-1
88,240,7,200,0,9,32,2,1,408,660,39.124,37.845,SUCCESS,-1
88,240,7,200,0,9,32,4,1,408,660,39.427,38.257,SUCCESS,-1
88,240,7,200,0,9,32,8,1,408,660,43.083,41.26,SUCCESS,-1
88,240,7,200,0,9,32,16,1,408,660,45.855,44.223,SUCCESS,-1
88,240,7,200,0,9,32,32,1,408,660,44.341,42.764,SUCCESS,-1
88,240,7,200,0,9,64,1,1,408,660,47.989,46.517,SUCCESS,-1
88,240,7,200,0,9,64,2,1,408,660,40.515,39.24,SUCCESS,-1
88,240,7,200,0,9,64,4,1,408,660,41.219,39.954,SUCCESS,-1
88,240,7,200,0,9,64,8,1,408,660,40.588,39.247,SUCCESS,-1
88,240,7,200,0,9,64,16,1,408,660,40.479,39.093,SUCCESS,-1
88,240,7,200,0,10,1,16,1,408,660,37.235,35.649,SUCCESS,-1
88,240,7,200,0,10,1,32,1,408,660,41.824,40.349,SUCCESS,-1
88,240,7,200,0,10,1,64,1,408,660,38.823,37.314,SUCCESS,-1
88,240,7,200,0,10,1,128,1,408,660,40.602,39.124,SUCCESS,-1
88,240,7,200,0,10,1,256,1,408,660,40.956,39.454,SUCCESS,-1
88,240,7,200,0,10,1,512,1,408,660,36.516,35.002,SUCCESS,-1
88,240,7,200,0,10,1,1024,1,408,660,40.826,39.308,SUCCESS,-1
88,240,7,200,0,10,2,8,1,408,660,37.557,36.081,SUCCESS,-1
88,240,7,200,0,10,2,16,1,408,660,41.32,39.895,SUCCESS,-1
88,240,7,200,0,10,2,32,1,408,660,37.168,35.663,SUCCESS,-1
88,240,7,200,0,10,2,64,1,408,660,36.608,35.127,SUCCESS,-1
88,240,7,200,0,10,2,128,1,408,660,36.624,35.245,SUCCESS,-1
88,240,7,200,0,10,2,256,1,408,660,38.636,37.233,SUCCESS,-1
88,240,7,200,0,10,2,512,1,408,660,41.868,40.255,SUCCESS,-1
88,240,7,200,0,10,4,4,1,408,660,39.261,37.708,SUCCESS,-1
88,240,7,200,0,10,4,8,1,408,660,36.81,35.532,SUCCESS,-1
88,240,7,200,0,10,4,16,1,408,660,42.194,40.743,SUCCESS,-1
88,240,7,200,0,10,4,32,1,408,660,36.697,35.056,SUCCESS,-1
88,240,7,200,0,10,4,64,1,408,660,36.417,34.973,SUCCESS,-1
88,240,7,200,0,10,4,128,1,408,660,36.971,35.436,SUCCESS,-1
88,240,7,200,0,10,4,256,1,408,660,37.486,35.748,SUCCESS,-1
88,240,7,200,0,10,8,2,1,408,660,41.275,39.286,SUCCESS,-1
88,240,7,200,0,10,8,4,1,408,660,42.379,39.668,SUCCESS,-1
88,240,7,200,0,10,8,8,1,408,660,41.643,40.058,SUCCESS,-1
88,240,7,200,0,10,8,16,1,408,660,39.906,38.386,SUCCESS,-1
88,240,7,200,0,10,8,32,1,408,660,41.561,40.017,SUCCESS,-1
88,240,7,200,0,10,8,64,1,408,660,39.158,37.691,SUCCESS,-1
88,240,7,200,0,10,8,128,1,408,660,40.329,38.818,SUCCESS,-1
88,240,7,200,0,10,16,1,1,408,660,39.53,37.831,SUCCESS,-1
88,240,7,200,0,10,16,2,1,408,660,42.341,40.852,SUCCESS,-1
88,240,7,200,0,10,16,4,1,408,660,38.935,37.65,SUCCESS,-1
88,240,7,200,0,10,16,8,1,408,660,41.044,39.68,SUCCESS,-1
88,240,7,200,0,10,16,16,1,408,660,41.704,40.249,SUCCESS,-1
88,240,7,200,0,10,16,32,1,408,660,38.793,37.234,SUCCESS,-1
88,240,7,200,0,10,16,64,1,408,660,39.726,38.328,SUCCESS,-1
88,240,7,200,0,10,32,1,1,408,660,40.455,38.849,SUCCESS,-1
88,240,7,200,0,10,32,2,1,408,660,39.618,38.163,SUCCESS,-1
88,240,7,200,0,10,32,4,1,408,660,43.235,41.752,SUCCESS,-1
88,240,7,200,0,10,32,8,1,408,660,42.68,41.308,SUCCESS,-1
88,240,7,200,0,10,32,16,1,408,660,40.752,39.266,SUCCESS,-1
88,240,7,200,0,10,32,32,1,408,660,46.927,45.436,SUCCESS,-1
88,240,7,200,0,10,64,1,1,408,660,43.842,42.021,SUCCESS,-1
88,240,7,200,0,10,64,2,1,408,660,42.274,40.741,SUCCESS,-1
88,240,7,200,0,10,64,4,1,408,660,39.831,38.573,SUCCESS,-1
88,240,7,200,0,10,64,8,1,408,660,40.643,39.39,SUCCESS,-1
88,240,7,200,0,10,64,16,1,408,660,41.3,39.864,SUCCESS,-1
88,240,7,200,0,11,1,16,1,408,660,41.051,39.871,SUCCESS,-1
88,240,7,200,0,11,1,32,1,408,660,34.584,33.257,SUCCESS,-1
88,240,7,200,0,11,1,64,1,408,660,36.684,35.365,SUCCESS,-1
88,240,7,200,0,11,1,128,1,408,660,34.597,33.212,SUCCESS,-1
88,240,7,200,0,11,1,256,1,408,660,34.927,33.595,SUCCESS,-1
88,240,7,200,0,11,1,512,1,408,660,37.849,36.516,SUCCESS,-1
88,240,7,200,0,11,1,1024,1,408,660,34.476,33.169,SUCCESS,-1
88,240,7,200,0,11,2,8,1,408,660,34.698,33.234,SUCCESS,-1
88,240,7,200,0,11,2,16,1,408,660,38.435,37.252,SUCCESS,-1
88,240,7,200,0,11,2,32,1,408,660,39.667,38.269,SUCCESS,-1
88,240,7,200,0,11,2,64,1,408,660,35.061,33.721,SUCCESS,-1
88,240,7,200,0,11,2,128,1,408,660,34.745,33.255,SUCCESS,-1
88,240,7,200,0,11,2,256,1,408,660,34.586,33.288,SUCCESS,-1
88,240,7,200,0,11,2,512,1,408,660,38.321,36.92,SUCCESS,-1
88,240,7,200,0,11,4,4,1,408,660,36.241,34.856,SUCCESS,-1
88,240,7,200,0,11,4,8,1,408,660,35.342,33.702,SUCCESS,-1
88,240,7,200,0,11,4,16,1,408,660,34.506,33.285,SUCCESS,-1
88,240,7,200,0,11,4,32,1,408,660,35.572,34.31,SUCCESS,-1
88,240,7,200,0,11,4,64,1,408,660,35.391,34.089,SUCCESS,-1
88,240,7,200,0,11,4,128,1,408,660,41.786,40.418,SUCCESS,-1
88,240,7,200,0,11,4,256,1,408,660,43.207,41.814,SUCCESS,-1
88,240,7,200,0,11,8,2,1,408,660,71.869,70.383,SUCCESS,-1
88,240,7,200,0,11,8,4,1,408,660,65.458,63.906,SUCCESS,-1
88,240,7,200,0,11,8,8,1,408,660,82.918,81.613,SUCCESS,-1
88,240,7,200,0,11,8,16,1,408,660,65.371,63.986,SUCCESS,-1
88,240,7,200,0,11,8,32,1,408,660,68.083,66.243,SUCCESS,-1
88,240,7,200,0,11,8,64,1,408,660,90.5,89.031,SUCCESS,-1
88,240,7,200,0,11,8,128,1,408,660,73.176,71.763,SUCCESS,-1
88,240,7,200,0,11,16,1,1,408,660,66.698,65.337,SUCCESS,-1
88,240,7,200,0,11,16,2,1,408,660,65.161,63.599,SUCCESS,-1
88,240,7,200,0,11,16,4,1,408,660,63.837,62.429,SUCCESS,-1
88,240,7,200,0,11,16,8,1,408,660,66.75,65.508,SUCCESS,-1
88,240,7,200,0,11,16,16,1,408,660,82.348,81.086,SUCCESS,-1
88,240,7,200,0,11,16,32,1,408,660,68.737,67.217,SUCCESS,-1
88,240,7,200,0,11,16,64,1,408,660,68.787,67.391,SUCCESS,-1
88,240,7,200,0,11,32,1,1,408,660,63.74,62.354,SUCCESS,-1
88,240,7,200,0,11,32,2,1,408,660,63.49,62.005,SUCCESS,-1
88,240,7,200,0,11,32,4,1,408,660,79.484,78.095,SUCCESS,-1
88,240,7,200,0,11,32,8,1,408,660,64.456,63.125,SUCCESS,-1
88,240,7,200,0,11,32,16,1,408,660,66.47,65.246,SUCCESS,-1
