96,1,20,46,46,46,6,6,46,46,46,6,6,46,46,46,6,6,46,46,46,6,6
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,FACET_COUNT,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,1632,1000,0,14,256,1,1,7499,90.286,81.877,SUCCESS,-1
88,240,7,1632,1000,0,14,512,1,1,7499,92.397,83.292,SUCCESS,-1
88,240,7,1632,1000,0,14,1024,1,1,7499,115.965,105.845,SUCCESS,-1
88,240,7,1632,1000,0,15,1,16,1,45878,399.849,363.456,SUCCESS,-1
88,240,7,1632,1000,0,15,1,32,1,45878,223.152,187.333,SUCCESS,-1
88,240,7,1632,1000,0,15,1,64,1,45878,147.376,110.623,SUCCESS,-1
88,240,7,1632,1000,0,15,1,128,1,45878,127.09,91.317,SUCCESS,-1
88,240,7,1632,1000,0,15,1,256,1,45878,148.414,112.783,SUCCESS,-1
88,240,7,1632,1000,0,15,1,512,1,45878,146.665,110.848,SUCCESS,-1
88,240,7,1632,1000,0,15,1,1024,1,45878,169.143,132.953,SUCCESS,-1
88,240,7,1632,1000,0,15,2,8,1,45878,435.996,399.386,SUCCESS,-1
88,240,7,1632,1000,0,15,2,16,1,45878,244.421,205.826,SUCCESS,-1
88,240,7,1632,1000,0,15,2,32,1,45878,163.636,126.431,SUCCESS,-1
88,240,7,1632,1000,0,15,2,64,1,45878,149.388,108.918,SUCCESS,-1
88,240,7,1632,1000,0,15,2,128,1,45878,159.995,123.753,SUCCESS,-1
88,240,7,1632,1000,0,15,2,256,1,45878,162.301,124.514,SUCCESS,-1
88,240,7,1632,1000,0,15,2,512,1,45878,192.483,155.132,SUCCESS,-1
88,240,7,1632,1000,0,15,4,4,1,45878,549.933,513.764,SUCCESS,-1
88,240,7,1632,1000,0,15,4,8,1,45878,287.871,251.503,SUCCESS,-1
88,240,7,1632,1000,0,15,4,16,1,45878,215.115,175.096,SUCCESS,-1
88,240,7,1632,1000,0,15,4,32,1,45878,236.374,199.834,SUCCESS,-1
88,240,7,1632,1000,0,15,4,64,1,45878,221.644,185.285,SUCCESS,-1
88,240,7,1632,1000,0,15,4,128,1,45878,241.188,202.918,SUCCESS,-1
88,240,7,1632,1000,0,15,4,256,1,45878,252.378,216.01,SUCCESS,-1
88,240,7,1632,1000,0,15,8,2,1,45878,568.614,533.774,SUCCESS,-1
88,240,7,1632,1000,0,15,8,4,1,45878,396.4,359.79,SUCCESS,-1
88,240,7,1632,1000,0,15,8,8,1,45878,359.159,321.746,SUCCESS,-1
88,240,7,1632,1000,0,15,8,16,1,45878,363.199,326.704,SUCCESS,-1
88,240,7,1632,1000,0,15,8,32,1,45878,365.111,329.012,SUCCESS,-1
88,240,7,1632,1000,0,15,8,64,1,45878,377.423,341.795,SUCCESS,-1
88,240,7,1632,1000,0,15,8,128,1,45878,399.735,364.076,SUCCESS,-1
88,240,7,1632,1000,0,15,16,1,1,45878,783.883,745.869,SUCCESS,-1
88,240,7,1632,1000,0,15,16,2,1,45878,418.495,382.317,SUCCESS,-1
88,240,7,1632,1000,0,15,16,4,1,45878,387.478,349.676,SUCCESS,-1
88,240,7,1632,1000,0,15,16,8,1,45878,396.669,360.08,SUCCESS,-1
88,240,7,1632,1000,0,15,16,16,1,45878,399.79,363.609,SUCCESS,-1
88,240,7,1632,1000,0,15,16,32,1,45878,421.847,385.245,SUCCESS,-1
88,240,7,1632,1000,0,15,16,64,1,45878,435.421,397.443,SUCCESS,-1
88,240,7,1632,1000,0,15,32,1,1,45878,671.387,635.184,SUCCESS,-1
88,240,7,1632,1000,0,15,32,2,1,45878,828.328,631.84,SUCCESS,-1
88,240,7,1632,1000,0,15,32,4,1,45878,676.961,640.71,SUCCESS,-1
88,240,7,1632,1000,0,15,32,8,1,45878,678.105,642.775,SUCCESS,-1
88,240,7,1632,1000,0,15,32,16,1,45878,685.25,647.981,SUCCESS,-1
88,240,7,1632,1000,0,15,32,32,1,45878,713.059,677.154,SUCCESS,-1
88,240,7,1632,1000,0,15,64,1,1,45878,677.201,638.501,SUCCESS,-1
88,240,7,1632,1000,0,15,64,2,1,45878,676.937,641.723,SUCCESS,-1
88,240,7,1632,1000,0,15,64,4,1,45878,690.125,652.314,SUCCESS,-1
88,240,7,1632,1000,0,15,64,8,1,45878,701.313,664.082,SUCCESS,-1
88,240,7,1632,1000,0,15,64,16,1,45878,724.264,688.01,SUCCESS,-1
88,240,7,1632,1000,0,16,1,16,1,45878,484.43,448.13,SUCCESS,-2
88,240,7,1632,1000,0,16,1,32,1,45878,379.973,342.49,SUCCESS,-2
88,240,7,1632,1000,0,16,1,64,1,45878,350.135,312.203,SUCCESS,-2
88,240,7,1632,1000,0,16,1,128,1,45878,327.884,290.812,SUCCESS,-2
88,240,7,1632,1000,0,16,1,256,1,45878,327.573,289.832,SUCCESS,-2
88,240,7,1632,1000,0,16,1,512,1,45878,332.983,295.605,SUCCESS,-2
88,240,7,1632,1000,0,16,1,1024,1,45878,336.244,299.607,SUCCESS,-2
88,240,7,1632,1000,0,16,2,8,1,45878,504.734,467.903,SUCCESS,-2
88,240,7,1632,1000,0,16,2,16,1,45878,375.172,337.49,SUCCESS,-2
88,240,7,1632,1000,0,16,2,32,1,45878,352.11,315.44,SUCCESS,-2
88,240,7,1632,1000,0,16,2,64,1,45878,324.691,288.279,SUCCESS,-2
88,240,7,1632,1000,0,16,2,128,1,45878,327.399,289.664,SUCCESS,-2
88,240,7,1632,1000,0,16,2,256,1,45878,327.595,291.291,SUCCESS,-2
88,240,7,1632,1000,0,16,2,512,1,45878,335.437,299.205,SUCCESS,-2
88,240,7,1632,1000,0,16,4,4,1,45878,565.864,528.194,SUCCESS,-2
88,240,7,1632,1000,0,16,4,8,1,45878,369.709,331.92,SUCCESS,-2
88,240,7,1632,1000,0,16,4,16,1,45878,347.543,311.121,SUCCESS,-2
88,240,7,1632,1000,0,16,4,32,1,45878,323.773,287.85,SUCCESS,-2
88,240,7,1632,1000,0,16,4,64,1,45878,326.497,289.503,SUCCESS,-2
88,240,7,1632,1000,0,16,4,128,1,45878,328.823,292.057,SUCCESS,-2
88,240,7,1632,1000,0,16,4,256,1,45878,335.805,299.726,SUCCESS,-2
88,240,7,1632,1000,0,16,8,2,1,45878,684.085,647.409,SUCCESS,-2
88,240,7,1632,1000,0,16,8,4,1,45878,415.485,378.87,SUCCESS,-2
88,240,7,1632,1000,0,16,8,8,1,45878,384.977,347.735,SUCCESS,-2
88,240,7,1632,1000,0,16,8,16,1,45878,359.984,324.601,SUCCESS,-2
88,240,7,1632,1000,0,16,8,32,1,45878,365.994,328.052,SUCCESS,-2
88,240,7,1632,1000,0,16,8,64,1,45878,369.213,332.476,SUCCESS,-2
88,240,7,1632,1000,0,16,8,128,1,45878,371.425,335.437,SUCCESS,-2
88,240,7,1632,1000,0,16,16,1,1,45878,940.628,902.073,SUCCESS,-2
88,240,7,1632,1000,0,16,16,2,1,45878,545.018,507.444,SUCCESS,-2
88,240,7,1632,1000,0,16,16,4,1,45878,550.276,511.371,SUCCESS,-2
88,240,7,1632,1000,0,16,16,8,1,45878,520.741,483.856,SUCCESS,-2
88,240,7,1632,1000,0,16,16,16,1,45878,529.505,491.152,SUCCESS,-2
88,240,7,1632,1000,0,16,16,32,1,45878,529.206,493.705,SUCCESS,-2
88,240,7,1632,1000,0,16,16,64,1,45878,566.405,529.978,SUCCESS,-2
88,240,7,1632,1000,0,16,32,1,1,45878,842.384,796.628,SUCCESS,-2
88,240,7,1632,1000,0,16,32,2,1,45878,824.282,788.009,SUCCESS,-2
88,240,7,1632,1000,0,16,32,4,1,45878,826.923,789.409,SUCCESS,-2
88,240,7,1632,1000,0,16,32,8,1,45878,831.137,793.175,SUCCESS,-2
88,240,7,1632,1000,0,16,32,16,1,45878,827.294,790.884,SUCCESS,-2
88,240,7,1632,1000,0,16,32,32,1,45878,832.276,795.401,SUCCESS,-2
88,240,7,1632,1000,0,16,64,1,1,45878,1025.633,989.006,SUCCESS,-2
88,240,7,1632,1000,0,16,64,2,1,45878,900.852,864.334,SUCCESS,-2
88,240,7,1632,1000,0,16,64,4,1,45878,825.077,788.904,SUCCESS,-2
88,240,7,1632,1000,0,16,64,8,1,45878,831.892,795.495,SUCCESS,-2
88,240,7,1632,1000,0,16,64,16,1,45878,842.573,806.008,SUCCESS,-2
88,240,7,1632,1000,0,17,1,16,1,45878,507.169,466.828,SUCCESS,-1
88,240,7,1632,1000,0,17,1,32,1,45878,383.938,348.106,SUCCESS,-1
88,240,7,1632,1000,0,17,1,64,1,45878,351.602,315.207,SUCCESS,-1
88,240,7,1632,1000,0,17,1,128,1,45878,333.925,297.134,SUCCESS,-1
88,240,7,1632,1000,0,17,1,256,1,45878,336.291,298.055,SUCCESS,-1
88,240,7,1632,1000,0,17,1,512,1,45878,336.248,299.852,SUCCESS,-1
88,240,7,1632,1000,0,17,1,1024,1,45878,369.97,332.248,SUCCESS,-1
88,240,7,1632,1000,0,17,2,8,1,45878,521.022,483.605,SUCCESS,-1
88,240,7,1632,1000,0,17,2,16,1,45878,381.221,344.61,SUCCESS,-1
88,240,7,1632,1000,0,17,2,32,1,45878,352.944,316.293,SUCCESS,-1
88,240,7,1632,1000,0,17,2,64,1,45878,330.944,294.839,SUCCESS,-1
88,240,7,1632,1000,0,17,2,128,1,45878,332.211,296.529,SUCCESS,-1
88,240,7,1632,1000,0,17,2,256,1,45878,334.617,297.997,SUCCESS,-1
88,240,7,1632,1000,0,17,2,512,1,45878,366.774,330.404,SUCCESS,-1
88,240,7,1632,1000,0,17,4,4,1,45878,579.116,542.927,SUCCESS,-1
88,240,7,1632,1000,0,17,4,8,1,45878,377.401,341.156,SUCCESS,-1
88,240,7,1632,1000,0,17,4,16,1,45878,346.617,309.903,SUCCESS,-1
88,240,7,1632,1000,0,17,4,32,1,45878,330.338,293.216,SUCCESS,-1
88,240,7,1632,1000,0,17,4,64,1,45878,333.621,295.988,SUCCESS,-1
88,240,7,1632,1000,0,17,4,128,1,45878,334.42,298.219,SUCCESS,-1
88,240,7,1632,1000,0,17,4,256,1,45878,366.823,329.088,SUCCESS,-1
88,240,7,1632,1000,0,17,8,2,1,45878,703.699,665.684,SUCCESS,-1
88,240,7,1632,1000,0,17,8,4,1,45878,424.72,388.921,SUCCESS,-1
88,240,7,1632,1000,0,17,8,8,1,45878,377.055,340.381,SUCCESS,-1
88,240,7,1632,1000,0,17,8,16,1,45878,363.541,326.022,SUCCESS,-1
88,240,7,1632,1000,0,17,8,32,1,45878,362.973,327.278,SUCCESS,-1
88,240,7,1632,1000,0,17,8,64,1,45878,365.898,329.93,SUCCESS,-1
88,240,7,1632,1000,0,17,8,128,1,45878,393.892,355.922,SUCCESS,-1
88,240,7,1632,1000,0,17,16,1,1,45878,951.987,914.419,SUCCESS,-1
88,240,7,1632,1000,0,17,16,2,1,45878,554.802,518.507,SUCCESS,-1
88,240,7,1632,1000,0,17,16,4,1,45878,543.93,506.059,SUCCESS,-1
88,240,7,1632,1000,0,17,16,8,1,45878,523.208,486.167,SUCCESS,-1
88,240,7,1632,1000,0,17,16,16,1,45878,508.536,472.768,SUCCESS,-1
88,240,7,1632,1000,0,17,16,32,1,45878,540.367,503.941,SUCCESS,-1
88,240,7,1632,1000,0,17,16,64,1,45878,589.682,553.27,SUCCESS,-1
88,240,7,1632,1000,0,17,32,1,1,45878,845.904,808.964,SUCCESS,-1
88,240,7,1632,1000,0,17,32,2,1,45878,805.903,769.172,SUCCESS,-1
88,240,7,1632,1000,0,17,32,4,1,45878,810.418,774.095,SUCCESS,-1
88,240,7,1632,1000,0,17,32,8,1,45878,814.448,778.548,SUCCESS,-1
88,240,7,1632,1000,0,17,32,16,1,45878,815.513,779.494,SUCCESS,-1
88,240,7,1632,1000,0,17,32,32,1,45878,846.985,809.104,SUCCESS,-1
88,240,7,1632,1000,0,17,64,1,1,45878,968.278,931.515,SUCCESS,-1
88,240,7,1632,1000,0,17,64,2,1,45878,841.698,804.003,SUCCESS,-1
88,240,7,1632,1000,0,17,64,4,1,45878,816.195,779.62,SUCCESS,-1
88,240,7,1632,1000,0,17,64,8,1,45878,826.432,789.643,SUCCESS,-1
88,240,7,1632,1000,0,17,64,16,1,45878,856.204,818.041,SUCCESS,-1
88,240,7,1632,1000,0,18,32,1,1,45878,291.242,255.197,SUCCESS,-2
88,240,7,1632,1000,0,18,64,1,1,45878,239.263,202.639,SUCCESS,-2
88,240,7,1632,1000,0,18,128,1,1,45878,229.523,191.786,SUCCESS,-2
88,240,7,1632,1000,0,18,256,1,1,45878,229.319,193.148,SUCCESS,-2
88,240,7,1632,1000,0,18,512,1,1,45878,243.548,207.281,SUCCESS,-2
88,240,7,1632,1000,0,18,1024,1,1,45878,245.524,207.963,SUCCESS,-2
88,240,7,1632,1000,0,19,32,1,1,45878,375.007,339.225,SUCCESS,-1
88,240,7,1632,1000,0,19,64,1,1,45878,345.889,309.544,SUCCESS,-1
88,240,7,1632,1000,0,19,128,1,1,45878,335.121,297.111,SUCCESS,-1
88,240,7,1632,1000,0,19,256,1,1,45878,334.124,298.199,SUCCESS,-1
88,240,7,1632,1000,0,19,512,1,1,45878,336.448,300.157,SUCCESS,-1
88,240,7,1632,1000,0,19,1024,1,1,45878,357.753,319.749,SUCCESS,-1
88,240,21,44,10,0,0,1,16,1,336,3.717,1.939,SUCCESS,-1
88,240,21,44,10,0,0,1,32,1,336,3.804,1.939,SUCCESS,-1
88,240,21,44,10,0,0,1,64,1,336,4.196,2.175,SUCCESS,-1
88,240,21,44,10,0,0,1,128,1,336,3.739,1.94,SUCCESS,-1
88,240,21,44,10,0,0,1,256,1,336,3.737,1.965,SUCCESS,-1
88,240,21,44,10,0,0,1,512,1,336,5.913,3.741,SUCCESS,-1
88,240,21,44,10,0,0,1,1024,1,336,20.928,18.685,SUCCESS,-1
88,240,21,44,10,0,0,2,8,1,336,4.043,2.194,SUCCESS,-1
88,240,21,44,10,0,0,2,16,1,336,2.897,1.103,SUCCESS,-1
88,240,21,44,10,0,0,2,32,1,336,3.008,1.196,SUCCESS,-1
88,240,21,44,10,0,0,2,64,1,336,3.204,1.105,SUCCESS,-1
88,240,21,44,10,0,0,2,128,1,336,4.227,2.127,SUCCESS,-1
88,240,21,44,10,0,0,2,256,1,336,4.961,3.131,SUCCESS,-1
88,240,21,44,10,0,0,2,512,1,336,12.834,10.77,SUCCESS,-1
88,240,21,44,10,0,0,4,4,1,336,4.82,2.598,SUCCESS,-1
88,240,21,44,10,0,0,4,8,1,336,3.121,1.35,SUCCESS,-1
88,240,21,44,10,0,0,4,16,1,336,3.316,1.361,SUCCESS,-1
88,240,21,44,10,0,0,4,32,1,336,3.189,1.398,SUCCESS,-1
88,240,21,44,10,0,0,4,64,1,336,3.317,1.402,SUCCESS,-1
88,240,21,44,10,0,0,4,128,1,336,4.563,2.62,SUCCESS,-1
88,240,21,44,10,0,0,4,256,1,336,9.684,7.543,SUCCESS,-1
88,240,21,44,10,0,0,8,2,1,336,3.833,2.042,SUCCESS,-1
88,240,21,44,10,0,0,8,4,1,336,3.932,1.882,SUCCESS,-1
88,240,21,44,10,0,0,8,8,1,336,3.678,1.891,SUCCESS,-1
88,240,21,44,10,0,0,8,16,1,336,3.677,1.884,SUCCESS,-1
88,240,21,44,10,0,0,8,32,1,336,3.735,1.885,SUCCESS,-1
88,240,21,44,10,0,0,8,64,1,336,3.812,1.886,SUCCESS,-1
88,240,21,44,10,0,0,8,128,1,336,7.164,5.247,SUCCESS,-1
88,240,21,44,10,0,0,16,1,1,336,6.609,3.302,SUCCESS,1
88,240,21,44,10,0,0,16,2,1,336,4.602,2.765,SUCCESS,-1
88,240,21,44,10,0,0,16,4,1,336,4.857,2.918,SUCCESS,-1
88,240,21,44,10,0,0,16,8,1,336,4.754,2.913,SUCCESS,-1
88,240,21,44,10,0,0,16,16,1,336,5.04,2.805,SUCCESS,-1
88,240,21,44,10,0,0,16,32,1,336,4.883,2.803,SUCCESS,-1
88,240,21,44,10,0,0,16,64,1,336,7.259,4.82,SUCCESS,-1
88,240,21,44,10,0,0,32,1,1,336,6.737,4.047,SUCCESS,-1
88,240,21,44,10,0,0,32,2,1,336,5.88,4.045,SUCCESS,-1
88,240,21,44,10,0,0,32,4,1,336,6.344,4.044,SUCCESS,-1
88,240,21,44,10,0,0,32,8,1,336,5.943,4.042,SUCCESS,-1
88,240,21,44,10,0,0,32,16,1,336,6.366,4.049,SUCCESS,-1
88,240,21,44,10,0,0,32,32,1,336,6.165,4.047,SUCCESS,-1
88,240,21,44,10,0,0,64,1,1,336,6.427,4.033,SUCCESS,-1
88,240,21,44,10,0,0,64,2,1,336,5.566,3.84,SUCCESS,-1
88,240,21,44,10,0,0,64,4,1,336,5.864,3.84,SUCCESS,-1
88,240,21,44,10,0,0,64,8,1,336,7.219,4.758,SUCCESS,-1
88,240,21,44,10,0,0,64,16,1,336,7.63,5.68,SUCCESS,-1
88,240,21,44,10,0,1,1,16,1,336,4.313,2.036,SUCCESS,-1
88,240,21,44,10,0,1,1,32,1,336,4.366,2.029,SUCCESS,-1
88,240,21,44,10,0,1,1,64,1,336,4.468,2.223,SUCCESS,-1
88,240,21,44,10,0,1,1,128,1,336,5.518,2.035,SUCCESS,-1
88,240,21,44,10,0,1,1,256,1,336,5.108,2.876,SUCCESS,-1
88,240,21,44,10,0,1,1,512,1,336,6.471,3.895,SUCCESS,-1
88,240,21,44,10,0,1,1,1024,1,336,21.873,19.182,SUCCESS,-1
88,240,21,44,10,0,1,2,8,1,336,4.808,2.119,SUCCESS,-1
88,240,21,44,10,0,1,2,16,1,336,3.384,1.129,SUCCESS,-1
88,240,21,44,10,0,1,2,32,1,336,3.652,1.346,SUCCESS,-1
88,240,21,44,10,0,1,2,64,1,336,4.316,2.011,SUCCESS,-1
88,240,21,44,10,0,1,2,128,1,336,5.003,2.103,SUCCESS,-1
88,240,21,44,10,0,1,2,256,1,336,5.317,3.108,SUCCESS,-1
88,240,21,44,10,0,1,2,512,1,336,13.461,10.509,SUCCESS,-1
88,240,21,44,10,0,1,4,4,1,336,4.448,2.201,SUCCESS,-1
88,240,21,44,10,0,1,4,8,1,336,3.713,1.239,SUCCESS,-1
88,240,21,44,10,0,1,4,16,1,336,3.559,1.249,SUCCESS,-1
88,240,21,44,10,0,1,4,32,1,336,3.506,1.286,SUCCESS,-1
88,240,21,44,10,0,1,4,64,1,336,4.497,2.138,SUCCESS,-1
88,240,21,44,10,0,1,4,128,1,336,4.501,2.26,SUCCESS,-1
88,240,21,44,10,0,1,4,256,1,336,9.517,6.316,SUCCESS,-1
88,240,21,44,10,0,1,8,2,1,336,3.893,1.583,SUCCESS,-1
88,240,21,44,10,0,1,8,4,1,336,3.797,1.522,SUCCESS,-1
88,240,21,44,10,0,1,8,8,1,336,3.701,1.519,SUCCESS,-1
88,240,21,44,10,0,1,8,16,1,336,3.731,1.523,SUCCESS,-1
88,240,21,44,10,0,1,8,32,1,336,3.732,1.525,SUCCESS,-1
88,240,21,44,10,0,1,8,64,1,336,5.075,2.668,SUCCESS,-1
88,240,21,44,10,0,1,8,128,1,336,6.538,3.78,SUCCESS,-1
88,240,21,44,10,0,1,16,1,1,336,4.678,2.187,SUCCESS,-1
88,240,21,44,10,0,1,16,2,1,336,4.612,1.769,SUCCESS,-1
88,240,21,44,10,0,1,16,4,1,336,4.165,1.978,SUCCESS,-1
88,240,21,44,10,0,1,16,8,1,336,5.9,1.981,SUCCESS,-1
88,240,21,44,10,0,1,16,16,1,336,4.212,1.988,SUCCESS,-1
88,240,21,44,10,0,1,16,32,1,336,4.172,1.985,SUCCESS,-1
88,240,21,44,10,0,1,16,64,1,336,5.631,3.241,SUCCESS,-1
88,240,21,44,10,0,1,32,1,1,336,5.998,3.179,SUCCESS,-1
88,240,21,44,10,0,1,32,2,1,336,5.412,3.168,SUCCESS,-1
88,240,21,44,10,0,1,32,4,1,336,5.46,3.175,SUCCESS,-1
88,240,21,44,10,0,1,32,8,1,336,5.438,3.17,SUCCESS,-1
88,240,21,44,10,0,1,32,16,1,336,5.787,3.174,SUCCESS,-1
88,240,21,44,10,0,1,32,32,1,336,5.44,3.181,SUCCESS,-1
88,240,21,44,10,0,1,64,1,1,336,5.724,3.161,SUCCESS,-1
88,240,21,44,10,0,1,64,2,1,336,5.062,2.814,SUCCESS,-1
88,240,21,44,10,0,1,64,4,1,336,5.07,2.815,SUCCESS,-1
88,240,21,44,10,0,1,64,8,1,336,6.6,3.876,SUCCESS,-1
88,240,21,44,10,0,1,64,16,1,336,7.174,4.633,SUCCESS,-1
88,240,21,44,10,0,2,1,16,1,336,4.299,2.062,SUCCESS,-1
88,240,21,44,10,0,2,1,32,1,336,4.306,2.068,SUCCESS,-1
88,240,21,44,10,0,2,1,64,1,336,4.7,2.226,SUCCESS,-1
88,240,21,44,10,0,2,1,128,1,336,4.528,2.06,SUCCESS,-1
88,240,21,44,10,0,2,1,256,1,336,4.328,2.1,SUCCESS,-1
88,240,21,44,10,0,2,1,512,1,336,6.296,3.905,SUCCESS,-1
88,240,21,44,10,0,2,1,1024,1,336,22.445,19.812,SUCCESS,-1
88,240,21,44,10,0,2,2,8,1,336,4.559,2.117,SUCCESS,-1
88,240,21,44,10,0,2,2,16,1,336,3.351,1.15,SUCCESS,-1
88,240,21,44,10,0,2,2,32,1,336,3.546,1.319,SUCCESS,-1
88,240,21,44,10,0,2,2,64,1,336,3.405,1.148,SUCCESS,-1
88,240,21,44,10,0,2,2,128,1,336,4.616,2.145,SUCCESS,-1
88,240,21,44,10,0,2,2,256,1,336,6.195,3.149,SUCCESS,-1
88,240,21,44,10,0,2,2,512,1,336,13.21,10.815,SUCCESS,-1
88,240,21,44,10,0,2,4,4,1,336,4.457,2.254,SUCCESS,-1
88,240,21,44,10,0,2,4,8,1,336,3.666,1.27,SUCCESS,-1
88,240,21,44,10,0,2,4,16,1,336,4.122,1.295,SUCCESS,-1
88,240,21,44,10,0,2,4,32,1,336,3.503,1.317,SUCCESS,-1
88,240,21,44,10,0,2,4,64,1,336,3.577,1.321,SUCCESS,-1
88,240,21,44,10,0,2,4,128,1,336,4.78,2.36,SUCCESS,-1
88,240,21,44,10,0,2,4,256,1,336,9.147,6.704,SUCCESS,-1
88,240,21,44,10,0,2,8,2,1,336,3.769,1.491,SUCCESS,-1
88,240,21,44,10,0,2,8,4,1,336,3.762,1.506,SUCCESS,-1
88,240,21,44,10,0,2,8,8,1,336,3.925,1.507,SUCCESS,-1
88,240,21,44,10,0,2,8,16,1,336,3.754,1.507,SUCCESS,-1
88,240,21,44,10,0,2,8,32,1,336,3.705,1.506,SUCCESS,-1
88,240,21,44,10,0,2,8,64,1,336,3.733,1.511,SUCCESS,-1
88,240,21,44,10,0,2,8,128,1,336,6.795,4.109,SUCCESS,-1
88,240,21,44,10,0,2,16,1,1,336,4.252,1.97,SUCCESS,-1
88,240,21,44,10,0,2,16,2,1,336,4.161,1.813,SUCCESS,-1
88,240,21,44,10,0,2,16,4,1,336,4.227,1.897,SUCCESS,-1
88,240,21,44,10,0,2,16,8,1,336,4.576,1.897,SUCCESS,-1
88,240,21,44,10,0,2,16,16,1,336,4.092,1.894,SUCCESS,-1
88,240,21,44,10,0,2,16,32,1,336,4.24,1.895,SUCCESS,-1
88,240,21,44,10,0,2,16,64,1,336,5.561,3.322,SUCCESS,-1
88,240,21,44,10,0,2,32,1,1,336,4.993,2.789,SUCCESS,-1
88,240,21,44,10,0,2,32,2,1,336,5.002,2.794,SUCCESS,-1
88,240,21,44,10,0,2,32,4,1,336,5.475,2.794,SUCCESS,-1
88,240,21,44,10,0,2,32,8,1,336,5.057,2.798,SUCCESS,-1
88,240,21,44,10,0,2,32,16,1,336,4.977,2.792,SUCCESS,-1
88,240,21,44,10,0,2,32,32,1,336,5.037,2.795,SUCCESS,-1
88,240,21,44,10,0,2,64,1,1,336,5.009,2.776,SUCCESS,-1
88,240,21,44,10,0,2,64,2,1,336,4.837,2.619,SUCCESS,-1
88,240,21,44,10,0,2,64,4,1,336,5.342,2.622,SUCCESS,-1
88,240,21,44,10,0,2,64,8,1,336,5.49,3.286,SUCCESS,-1
88,240,21,44,10,0,2,64,16,1,336,6.631,3.877,SUCCESS,-1
88,240,21,44,10,0,3,32,1,1,336,4.19,1.908,SUCCESS,-1
88,240,21,44,10,0,3,64,1,1,336,4.963,2.11,SUCCESS,-1
88,240,21,44,10,0,3,128,1,1,336,4.207,1.91,SUCCESS,-1
88,240,21,44,10,0,3,256,1,1,336,5.364,2.759,SUCCESS,-1
88,240,21,44,10,0,3,512,1,1,336,8.261,5.304,SUCCESS,-1
88,240,21,44,10,0,3,1024,1,1,336,20.644,17.674,SUCCESS,-1
88,240,21,44,10,0,4,32,1,1,336,4.308,1.955,SUCCESS,-1
88,240,21,44,10,0,4,64,1,1,336,4.43,2.154,SUCCESS,-1
88,240,21,44,10,0,4,128,1,1,336,4.19,1.962,SUCCESS,-1
88,240,21,44,10,0,4,256,1,1,336,5.047,2.79,SUCCESS,-1
88,240,21,44,10,0,4,512,1,1,336,7.409,4.537,SUCCESS,-1
88,240,21,44,10,0,4,1024,1,1,336,20.898,18.173,SUCCESS,-1
88,240,21,44,10,0,5,1,16,1,173,3.139,1.7,SUCCESS,-2
88,240,21,44,10,0,5,1,32,1,173,3.081,1.704,SUCCESS,-2
88,240,21,44,10,0,5,1,64,1,173,3.56,2.015,SUCCESS,-2
88,240,21,44,10,0,5,1,128,1,173,3.215,1.691,SUCCESS,-2
88,240,21,44,10,0,5,1,256,1,173,3.879,2.428,SUCCESS,-2
88,240,21,44,10,0,5,1,512,1,173,4.69,3.23,SUCCESS,-2
88,240,21,44,10,0,5,1,1024,1,173,17.648,15.965,SUCCESS,-2
88,240,21,44,10,0,5,2,8,1,173,3.263,1.838,SUCCESS,-2
88,240,21,44,10,0,5,2,16,1,173,2.274,0.911,SUCCESS,-2
88,240,21,44,10,0,5,2,32,1,173,2.777,1.031,SUCCESS,-2
88,240,21,44,10,0,5,2,64,1,173,3.249,1.65,SUCCESS,-2
88,240,21,44,10,0,5,2,128,1,173,3.199,1.743,SUCCESS,-2
88,240,21,44,10,0,5,2,256,1,173,4.698,3.308,SUCCESS,-2
88,240,21,44,10,0,5,2,512,1,173,10.202,8.598,SUCCESS,-2
88,240,21,44,10,0,5,4,4,1,173,3.55,2.033,SUCCESS,-2
88,240,21,44,10,0,5,4,8,1,173,2.511,1.075,SUCCESS,-2
88,240,21,44,10,0,5,4,16,1,173,2.478,1.088,SUCCESS,-2
88,240,21,44,10,0,5,4,32,1,173,3.019,1.134,SUCCESS,-2
88,240,21,44,10,0,5,4,64,1,173,3.483,1.94,SUCCESS,-2
88,240,21,44,10,0,5,4,128,1,173,3.464,2.046,SUCCESS,-2
88,240,21,44,10,0,5,4,256,1,173,7.266,5.84,SUCCESS,-2
88,240,21,44,10,0,5,8,2,1,173,3.383,1.599,SUCCESS,-2
88,240,21,44,10,0,5,8,4,1,173,3.096,1.432,SUCCESS,-2
88,240,21,44,10,0,5,8,8,1,173,2.934,1.453,SUCCESS,-2
88,240,21,44,10,0,5,8,16,1,173,3.181,1.45,SUCCESS,-2
88,240,21,44,10,0,5,8,32,1,173,3.41,1.446,SUCCESS,-2
88,240,21,44,10,0,5,8,64,1,173,4.214,2.599,SUCCESS,-2
88,240,21,44,10,0,5,8,128,1,173,5.358,3.882,SUCCESS,-2
88,240,21,44,10,0,5,16,1,1,173,3.907,1.933,SUCCESS,2
88,240,21,44,10,0,5,16,2,1,173,4.032,1.949,SUCCESS,-2
88,240,21,44,10,0,5,16,4,1,173,3.843,2.129,SUCCESS,-2
