18,1,15,8,8,10,10,10,10,39,39,39,39,39,39,39,39,39
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,100,0,11,1,512,140,247,24.093,18.585,SUCCESS,-15
128,96,9,100,0,11,2,8,140,247,29.556,23.456,SUCCESS,-15
128,96,9,100,0,11,2,16,140,247,28.421,23.226,SUCCESS,-15
128,96,9,100,0,11,2,32,140,247,29.486,22.93,SUCCESS,-15
128,96,9,100,0,11,2,64,140,247,27.513,21.674,SUCCESS,-15
128,96,9,100,0,11,2,128,140,247,23.778,18.892,SUCCESS,-15
128,96,9,100,0,11,2,256,140,247,25.291,19.928,SUCCESS,-15
128,96,9,100,0,11,4,4,140,247,28.238,23.499,SUCCESS,-15
128,96,9,100,0,11,4,8,140,247,28.182,23.258,SUCCESS,-15
128,96,9,100,0,11,4,16,140,247,27.341,23.636,SUCCESS,-15
128,96,9,100,0,11,4,32,140,247,27.156,21.55,SUCCESS,-15
128,96,9,100,0,11,4,64,140,247,27.793,22.625,SUCCESS,-15
128,96,9,100,0,11,4,128,140,247,25.331,19.947,SUCCESS,-15
128,96,9,100,0,11,8,2,140,247,39.475,30.205,SUCCESS,-15
128,96,9,100,0,11,8,4,140,247,31.535,27.353,SUCCESS,-15
128,96,9,100,0,11,8,8,140,247,29.065,23.877,SUCCESS,-15
128,96,9,100,0,11,8,16,140,247,28.915,23.62,SUCCESS,-15
128,96,9,100,0,11,8,32,140,247,29.013,23.551,SUCCESS,-15
128,96,9,100,0,11,8,64,140,247,29.795,23.378,SUCCESS,-15
128,96,9,100,0,11,16,1,140,247,45.006,36.063,SUCCESS,15
128,96,9,100,0,11,16,2,140,247,44.837,35.558,SUCCESS,-15
128,96,9,100,0,11,16,4,140,247,39.322,34.46,SUCCESS,-15
128,96,9,100,0,11,16,8,140,247,36.996,31.795,SUCCESS,-15
128,96,9,100,0,11,16,16,140,247,37.224,31.725,SUCCESS,-15
128,96,9,100,0,11,16,32,140,247,32.466,26.96,SUCCESS,-15
128,96,9,100,0,11,32,1,140,247,38.839,34.109,SUCCESS,-15
128,96,9,100,0,11,32,2,140,247,43.255,34.407,SUCCESS,-15
128,96,9,100,0,11,32,4,140,247,38.78,33.511,SUCCESS,-15
128,96,9,100,0,11,32,8,140,247,38.089,32.492,SUCCESS,-15
128,96,9,100,0,11,32,16,140,247,38.141,32.633,SUCCESS,-15
128,96,9,100,0,11,64,1,140,247,42.561,33.296,SUCCESS,-15
128,96,9,100,0,11,64,2,140,247,38.312,31.771,SUCCESS,-15
128,96,9,100,0,11,64,4,140,247,33.133,27.528,SUCCESS,-15
128,96,9,100,0,11,64,8,140,247,34.162,29.139,SUCCESS,-15
128,96,9,100,0,12,1,16,140,247,41.954,35.886,SUCCESS,-14
128,96,9,100,0,12,1,32,140,247,41.219,35.553,SUCCESS,-14
128,96,9,100,0,12,1,64,140,247,40.002,33.454,SUCCESS,-14
128,96,9,100,0,12,1,128,140,247,41.365,33.343,SUCCESS,-14
128,96,9,100,0,12,1,256,140,247,38.489,33.331,SUCCESS,-14
128,96,9,100,0,12,1,512,140,247,38.705,32.128,SUCCESS,-14
128,96,9,100,0,12,2,8,140,247,42.658,36.525,SUCCESS,-14
128,96,9,100,0,12,2,16,140,247,43.628,36.222,SUCCESS,-14
128,96,9,100,0,12,2,32,140,247,42.52,35.231,SUCCESS,-14
128,96,9,100,0,12,2,64,140,247,43.087,34.915,SUCCESS,-14
128,96,9,100,0,12,2,128,140,247,31.107,25.304,SUCCESS,-14
128,96,9,100,0,12,2,256,140,247,39.258,32.569,SUCCESS,-14
128,96,9,100,0,12,4,4,140,247,43.542,37.7,SUCCESS,-14
128,96,9,100,0,12,4,8,140,247,42.99,37.146,SUCCESS,-14
128,96,9,100,0,12,4,16,140,247,43.793,37.127,SUCCESS,-14
